timestamp_ms,ax,ay,az,gx,gy,gz,label
14580,2.67,-0.65,9.79,-0.02,0.23,0.17,walking
14600,2.21,-0.81,9.64,-0.05,0.36,0.10,walking
14620,1.75,-0.83,10.10,-0.12,0.37,0.09,walking
14640,2.02,-0.84,10.22,-0.17,0.36,0.08,walking
14660,1.91,-0.96,10.10,-0.17,0.39,0.06,walking
14680,1.37,-1.12,10.09,-0.17,0.39,0.08,walking
14700,1.37,-1.00,9.98,-0.23,0.31,0.14,walking
14720,1.59,-0.93,10.48,-0.25,0.31,0.17,walking
14740,1.54,-1.14,10.54,-0.19,0.23,0.15,walking
14760,1.18,-1.41,10.07,-0.14,0.19,0.15,walking
14780,1.24,-1.41,9.67,-0.17,0.18,0.17,walking
14800,1.56,-1.27,9.76,-0.22,0.23,0.17,walking
14820,1.47,-1.57,9.90,-0.21,0.20,0.13,walking
14840,0.97,-2.02,10.01,-0.15,0.18,0.13,walking
14860,0.93,-2.06,10.25,-0.11,0.07,0.17,walking
14880,1.60,-1.60,9.62,-0.13,0.03,0.18,walking
14900,1.45,-1.71,9.32,-0.23,0.17,0.17,walking
14920,0.70,-2.29,11.19,-0.30,0.36,0.19,walking
14940,0.91,-2.51,12.64,-0.22,0.24,0.14,walking
14960,1.67,-1.68,11.30,-0.17,0.13,0.00,walking
14980,1.27,-2.06,9.83,-0.32,0.32,0.01,walking
15000,-0.03,-3.14,10.01,-0.48,0.31,0.12,walking
15020,0.16,-3.37,10.37,-0.46,0.13,0.23,walking
15040,0.91,-3.01,9.73,-0.31,0.03,0.24,walking
15060,0.63,-3.25,9.10,-0.21,-0.08,0.26,walking
15080,-0.06,-3.53,10.11,-0.20,-0.18,0.40,walking
15100,0.71,-2.96,11.13,-0.17,-0.31,0.53,walking
15120,1.78,-2.26,11.28,-0.07,-0.30,0.52,walking
15140,2.15,-1.65,11.44,0.04,-0.11,0.41,walking
15160,1.86,-1.42,11.91,0.12,-0.01,0.28,walking
15180,1.48,-1.48,11.24,0.17,-0.00,0.20,walking
15200,1.51,-1.45,9.63,0.19,-0.05,0.16,walking
15220,1.36,-1.54,8.46,0.21,-0.02,0.14,walking
15240,0.85,-1.76,8.60,0.27,-0.02,0.16,walking
15260,0.42,-1.78,9.02,0.36,-0.27,0.22,walking
15280,1.22,-1.07,8.92,0.42,-0.45,0.26,walking
15300,1.90,-0.49,8.88,0.38,-0.40,0.22,walking
15320,1.86,-0.66,9.54,0.29,-0.27,0.20,walking
15340,1.82,-0.82,11.22,0.27,-0.25,0.18,walking
15360,2.41,-0.58,11.52,0.32,-0.36,0.11,walking
15380,2.71,-0.39,10.85,0.34,-0.29,0.01,walking
